"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL031665.1",0.880354044474477,0.508658507800511,1.57394709713758,0.323173827586436,0.746563600869879,NA
"AL031666.1",25.6522636848128,0.370477342264394,0.978180959357513,0.378741109935047,0.704880122321358,0.824870581390911
"AL031666.2",12.6196299979633,1.64421425377782,0.811162986911437,2.02698382483931,0.0426640669080795,0.135454569453002
"AL031666.3",1.4129092088165,1.18232801791381,1.43753638657201,0.822468237296741,0.410810456823771,0.602236200543378
"AL031667.3",13.1350683698592,0.375340103464811,0.55926170065264,0.671135003571319,0.502134529802376,0.678194355784196
"AL031670.1",22.6135723987501,0.599285348656449,0.576356334966492,1.0397827043773,0.298440866313817,0.492836728464961
"AL031673.1",38.1848032968015,1.05133397983701,0.627923636082758,1.67430228681254,0.0940712053112778,0.231939679434174
"AL031674.1",0.483768127549672,0.558386992537918,2.11271775775882,0.26429795957708,0.791550332419401,NA
"AL031705.1",8.32406001478437,0.0855304565523333,0.607123801191121,0.140878114784053,0.887966231574027,0.937553830577725
"AL031708.1",11.3150802102946,0.458840254778126,0.639345689547959,0.717671616903436,0.472959787937534,0.654311195603575
"AL031709.1",8.63124961553717,-0.173205343421228,0.607204276297505,-0.285250532946453,0.775452208057846,0.87080776950706
"AL031710.1",5.88327856491709,4.08668482346898,2.53547320967713,1.61180359069516,0.107004686584985,0.252748702883987
"AL031710.2",7.27644972300441,4.39207183538729,1.32381357305469,3.31774195761765,0.000907482790786121,0.00729977650712852
"AL031714.1",197.518844846675,1.30270947439289,0.497530877190973,2.61834899925791,0.0088356386997533,0.0429220744654404
"AL031716.1",19.3198842257395,0.799346246907144,0.594258933763532,1.34511439625276,0.178588294843405,0.353975122742238
"AL031717.1",12.7405548678243,1.37218941092407,0.737228964383007,1.86127984278598,0.0627046681984681,0.17628871797367
"AL031719.1",4.84464658798273,-1.42121805699043,0.894693600622669,-1.58849695136002,0.112174009882576,0.260931768128585
"AL031719.2",20.0409809277308,-0.681015085293546,0.460542569764429,-1.4787234232047,0.139214249432048,0.300892757487329
"AL031722.1",4.34778035034078,-0.897408371570416,0.641594341676557,-1.39871615641963,0.161898117364527,0.332973133270925
"AL031726.1",0.277644401558321,-0.00446752083967603,2.7200630091555,-0.00164243284976809,0.998689528776199,NA
"AL031727.1",69.7628714943745,-0.196382396603712,0.580168724500509,-0.338491870227555,0.734992552537185,0.846045182720581
"AL031727.2",0.569162145034374,0.783688727386363,1.42102195155692,0.551496566627789,0.581293319638931,NA
"AL031729.1",18.7324458792457,-0.816357634985021,0.650078511807276,-1.25578314027866,0.20919460592166,0.391679218697827
"AL031733.1",0.350801632357819,0.0510310975558599,1.49521840698981,0.0341295273769376,0.972773862753606,NA
"AL031733.2",8.56176455717952,1.43200460290588,1.10349154104473,1.29770328964202,0.194389312821872,0.373978344034388
"AL031736.1",5.93608210991174,2.7957321675951,1.68524152050343,1.65895044335243,0.0971257787174882,0.236890595030577
"AL031736.2",4.27522720436855,2.1273595563022,1.50891277996982,1.4098625079872,0.158580285072353,0.328297283632614
"AL031768.1",5.83505723575488,-0.279537602501909,0.778392391191848,-0.359121704766269,0.719504045132389,0.835503865152257
"AL031770.1",3.24465927877495,2.40697519199837,1.20162038387653,2.00310782364832,0.0451657164223197,0.141162146368614
"AL031772.1",4.05577567942951,0.343711438102299,0.669408620932082,0.513455350520757,0.607632835871796,0.758243798408616
"AL031775.1",58.6135566578157,0.311086421600451,0.403496562071063,0.770976634853368,0.440720781003114,0.627477596384045
"AL031775.2",15.8724112068964,-0.544476821441363,0.432988472459285,-1.25748572092196,0.208577806382133,0.390916926019168
"AL031777.1",58.1646759362748,2.96576240301027,0.928275973321272,3.19491453861408,0.00139872252433925,0.0103075145172988
"AL031846.1",13.8553954856728,2.79227824796659,1.0651782125288,2.62141885284863,0.0087564605632866,0.04267288699846
"AL031846.2",33.5629192927985,-0.6970791505232,0.704613890615549,-0.989306568898653,0.322513171100637,0.517541002286596
"AL031847.1",18.800353364493,-0.249963666744029,0.794754770038337,-0.314516724110975,0.753128616457476,0.856615310880347
"AL031848.1",16.9041393935178,3.86072901293846,1.20389200708927,3.20687319975882,0.00134186127745336,0.00997501936704324
"AL031864.1",4.50532362810379,0.738229502764447,0.934350085951606,0.790099464712504,0.429469682465548,0.618073703978328
"AL031864.2",1.84653186095038,-0.235615911258916,1.25495942395641,-0.18774783212999,0.851074332325945,0.916599296717147
"AL031963.2",1.10715831260296,-0.192550114726407,1.11741489801128,-0.172317475871404,0.863187946092582,NA
"AL031963.3",26.2053181952472,0.294699259624043,0.621921325654964,0.473852957709218,0.635604767183594,0.778352186681198
"AL031985.2",4.73876593826241,-1.40708216811627,0.724641342648141,-1.94176358055173,0.0521657276796324,0.155773998274392
"AL031985.3",137.203833923815,1.20943450392351,0.458541468728839,2.63756843470729,0.00835027750447624,0.0412534351941326
"AL032819.2",9.87650420174733,0.759626593165964,0.984358674809083,0.771696956206835,0.440293933911758,0.627059815075914
"AL033384.1",265.770661921715,4.72853013743133,1.09755510666616,4.30823938471237,1.64559226799088e-05,0.000265550374921791
"AL033384.2",17.1038902801772,2.99892253163401,0.792246450412779,3.7853404456044,0.000153498293744002,0.0017017067799397
"AL033397.2",9.63202287473097,4.01655653601031,1.42960665827088,2.80955360187561,0.00496102572247512,0.0279036106351749
"AL033504.1",0.694848847409456,0.122733220227888,2.51860651206836,0.0487306054517806,0.961133985218781,NA
"AL033519.1",0.363386764583406,0.246310864347422,1.77114666210891,0.139068587382899,0.889395950616164,NA
"AL033519.2",0.3599054699903,-0.791189525524454,1.41123978025677,-0.560634370284333,0.575046815947682,NA
"AL033519.3",14.0283964899259,-0.608396931660746,0.692796377955402,-0.878175681946062,0.379848386792655,0.572704372019937
"AL033527.3",18.4217083338043,3.37049846958422,0.850498192325822,3.96296958652794,7.40232148306508e-05,0.000932230863603506
"AL033528.2",0.869474925758627,-0.745541212939475,1.0801276074459,-0.690234383234038,0.490046804250697,NA
"AL033528.3",1.94810703389664,0.719654205123299,0.986477314053271,0.729519265036477,0.465684087721754,0.647862768484398
"AL033529.1",1.07028834361232,0.107898050489277,1.53150678373071,0.070452218452758,0.943833730148903,NA
"AL033539.1",0.13092931194158,-1.36696835930318,5.57034767271008,-0.245400904866342,0.806146028447406,NA
"AL033543.1",3.68133862803159,0.282541849297977,1.10330690780401,0.256086359379676,0.797884154517126,0.884412340062648
"AL034346.1",11.3434037528055,2.75657790401343,1.44382162997236,1.9092233048664,0.0562332911604511,0.164013634883859
"AL034370.1",3.54627033168298,-0.709091994161236,0.577829264141334,-1.22716525133936,0.219760486921733,0.404787772169604
"AL034374.1",5.88803399812478,-0.338314982638615,0.858711774143822,-0.393979671439735,0.693596047806265,0.817767270363988
"AL034376.1",2.64659142815714,-2.58873737989671,1.35374217106379,-1.91228243843688,0.0558399771031473,0.163193034591198
"AL034379.1",11.3767941576759,-0.593693909305605,0.714832908814337,-0.830535222966077,0.406236241717069,0.59797234486918
"AL034397.1",4.7378398551329,0.0312735976592883,0.630264511532706,0.0496197978579434,0.960425369655057,0.979078328631004
"AL034397.2",5.40789023965325,3.9743446786517,2.21582113198738,1.79362161560716,0.0728735840273352,0.19543400810946
"AL034397.3",39.0652432603325,-0.755610278526047,0.743213569729744,-1.01667987413202,0.309305742954233,0.503967148504855
"AL034405.1",1.34882017944381,-3.11360996811166,0.874685286900276,-3.55969171397146,0.000371290400982091,0.00353756675315793
"AL034417.1",3.10121746724515,2.3287043033338,1.14261284286675,2.03805192447445,0.0415447403265985,0.132887416561122
"AL034417.2",1.65389396962953,0.847426972686412,1.00305976227128,0.844841957140759,0.398199085114349,0.59050595114693
"AL034417.3",6.43233054694394,0.378408441809167,0.820623731297171,0.461122957303479,0.644710391870635,0.785243453371557
"AL034418.1",1.68271617727564,2.250255463151,1.29284163669003,1.74054996318974,0.0817624949389406,0.211374877870636
"AL034550.1",6.09089166907584,1.83614938139877,1.28171663267549,1.43257045636206,0.15198062973693,0.319059280456317
"AL034550.2",1.42844905796567,0.00589000289294312,1.02185590364177,0.0057640249197092,0.995400998974684,0.997974956874391
"AL035045.1",1.00455773472284,0.229708167932001,1.90351843073815,0.120675568054744,0.903948011414693,NA
"AL035071.1",436.790148975096,-0.998382607043856,0.48339852885288,-2.06534059880788,0.0388907847284239,0.12669786344587
"AL035071.2",2.68820926830747,0.195872414497112,0.783608034381479,0.24996223354412,0.80261655494077,0.887162278136952
"AL035078.1",1.97943277763187,0.0903254161563485,1.40981634931292,0.0640689237292281,0.948915346261833,0.972938519584918
"AL035250.1",0.58290826851864,0.751015774897676,1.35134054707063,0.555756116787653,0.578377588469361,NA
"AL035252.1",0.109905362823257,-0.611612688617364,3.76317819427648,-0.162525572014523,0.870891992421758,NA
"AL035252.3",3.4927057953148,0.0723617785909526,1.8217234340504,0.0397216049584783,0.96831507700208,0.982982777030887
"AL035252.4",35.2787102729871,0.281303939333723,0.695310313794978,0.404573229754605,0.685791239564076,0.812642402759045
"AL035252.5",2.0579020700696,0.768970306060457,1.01956213287913,0.754216227988944,0.450719394785691,0.635772359308697
"AL035398.1",2.230676967966,-0.991318667384773,0.662528739036245,-1.4962651564773,0.134584571225641,0.294188134005142
"AL035401.1",0.382132905853914,-0.934021732737842,3.84342210214081,-0.243018255064305,0.807991255799563,NA
"AL035404.1",0.555125248781958,-2.16022646214368,0.981652271326153,-2.20060252010149,0.0277641750388909,NA
"AL035409.1",1.55489694980575,1.39642416936497,1.35683745783749,1.02917572130605,0.303397108945867,0.497658197824733
"AL035410.1",0.452770596714277,0.369626269118767,1.3888891215655,0.266130869181364,0.790138421814142,NA
"AL035411.1",17.7947723655816,1.04292223521705,0.54747756453433,1.90495885635813,0.0567854195427091,0.164994326027422
"AL035411.2",0.249908311887855,-2.49080525566352,1.53504071666135,-1.62263139252809,0.104668225562047,NA
"AL035413.1",33.8517551429313,0.472102432858155,0.623161944787882,0.757591885715764,0.448695339310725,0.634209212875221
"AL035414.1",3.0314540435689,2.36700562467264,1.94661740202944,1.21595831939288,0.224000800128548,0.410106356918596
"AL035416.1",1.72991924111844,0.953235554365494,1.08723095733357,0.87675534617162,0.380619537903254,0.573523884247773
"AL035417.2",1.30577269238334,0.579106931239833,1.28469743003567,0.450773012929397,0.652153153557973,0.789868863855733
"AL035419.1",0.425369871611236,0.353998423093156,1.32239693335728,0.267694528143249,0.788934462057432,NA
"AL035420.1",2.12574079603867,1.43524641068905,1.47079375850666,0.975831181216252,0.329148130015691,0.52402400617171
"AL035420.3",4.16343831725246,2.21817090841192,1.43063049194072,1.55048485329211,0.121025186208246,0.274736953786661
"AL035425.1",6.02670042358683,0.118621281564704,1.16212344280298,0.102072875561821,0.918698830705848,0.955730504267138
"AL035425.2",10.5786750647526,-3.39220703602829,1.84883163167658,-1.83478418364799,0.0665376730155945,0.183676862128255
"AL035425.4",43.62938208102,-2.42679389699663,1.95568108744911,-1.2408944958209,0.214644726361475,0.398496711860137
"AL035425.5",0.475785875673898,-0.146250892476182,3.83520995975486,-0.0381337381814501,0.969581051685723,NA
"AL035427.1",0.473462398390297,0.472405023062316,1.45827624793105,0.323947553649418,0.74597774092921,NA
"AL035446.1",20.8177959411357,1.99136578119274,1.24263226336667,1.60253828900074,0.109036627631244,0.256169317194207
"AL035448.1",11.7123410899524,0.540135055876806,1.06781789380423,0.505830684249454,0.612975515902368,0.76232636331045
"AL035454.1",0.450538650908483,0.43831690970243,2.00503692968107,0.218607898544867,0.826955499470474,NA
"AL035456.1",10.9998186343267,2.35587639136449,0.674044159723801,3.49513656839611,0.000473819246419873,0.00428959833955276
"AL035458.1",25.3923183610841,1.16285330360467,0.502582930669715,2.313754074487,0.020681215853128,0.0804749198170895
"AL035458.2",6.58212742407419,0.465115318751138,0.879120673603108,0.529068798763253,0.596757724866545,0.750654200671958
"AL035460.1",0.71783937034739,-0.626137922656504,2.35669837772763,-0.265684369528967,0.790482302182481,NA
"AL035461.3",189.42184703492,2.02441023074053,0.627560186793059,3.22584235479567,0.00125602518357337,0.00946230885097742
"AL035530.1",1.46745465087534,2.02321148925876,1.58527454234107,1.27625306230614,0.201866076688519,0.383251290618008
"AL035541.1",0.45518134342053,0.30620649570047,1.72471914618494,0.177539917950001,0.859084313232344,NA
"AL035587.1",88.2976914162882,0.0086605043999571,0.400307327318084,0.0216346387111607,0.98273940229662,0.990998824514926
"AL035588.1",0.529210598438446,0.619788026370919,1.4467543992519,0.428398922921128,0.668360708717909,NA
"AL035658.1",1.14142666404452,-0.073232051034617,0.993184795700751,-0.0737345671738234,0.941221593014375,NA
"AL035661.1",560.922602740997,1.84513460444311,0.683539917291307,2.69938091070805,0.00694686137350781,0.035909377747123
"AL035665.1",5.12622376184823,3.89049419925308,1.53106970399062,2.54103009752775,0.0110526404630878,0.051042233548661
"AL035701.1",16.6797606936282,1.86919733496696,1.5980110710608,1.1697023686614,0.242120764609356,0.431490452538792
"AL035706.1",1.42934737065582,1.9589885513588,1.79679690336638,1.09026710124475,0.275595502683502,0.468301386228806
"AL049539.1",11.5184098682954,2.25455523499947,0.941066185839934,2.39574566478255,0.0165865950515434,0.0687165689562376
"AL049543.1",1.3137859255247,0.594091097587514,1.88008455307307,0.315991691233488,0.752008814710835,0.85578661112209
"AL049552.1",12.7158161749365,0.727296182764658,0.794001717751299,0.915988172953129,0.359673098166606,0.554131488652682
"AL049555.1",1611.5848966347,6.15256865013788,0.720405986962926,8.54041854382106,1.33736536961912e-17,2.10212149098132e-15
"AL049569.1",2.46628692789965,-2.7020403522955,0.868882594786909,-3.10978763817701,0.00187221895883621,0.0130086766530246
"AL049597.1",6.31412476336437,-1.37450319199211,0.714660915404956,-1.92329419779906,0.0544431128638171,0.160367836200054
"AL049597.2",58.6601848337835,0.95628904913648,0.502678563228399,1.90238677176687,0.057120609113008,0.165660919826323
"AL049610.1",0.383781639870449,-0.533892695519053,1.45635717354911,-0.366594613749845,0.713921426526574,NA
"AL049612.1",3.76086795884469,-1.63411950021097,1.10064843582714,-1.48468797757653,0.137626497917296,0.298879787304488
"AL049629.1",11.8293728258875,3.7528712340949,1.28880942548766,2.91188996594658,0.00359249162621162,0.0216554859035256
"AL049634.1",1.05179115242694,-0.12910945880775,1.36014468061304,-0.0949233273842291,0.924375727605448,NA
"AL049646.1",1.84306564080951,0.492401469954574,1.37049804579282,0.359286517384069,0.719380759481411,0.83545161967171
"AL049646.2",1.35583008843239,1.14859499901449,1.12529040253284,1.0207098509231,0.307391925952027,0.502030318155518
"AL049647.1",2.25722925138462,-0.327345198742244,1.18302148850082,-0.276702665102956,0.78200842529207,0.874885464722534
"AL049649.1",1.95297181388697,1.20762091722627,1.86911077624886,0.646093817751058,0.518218598889648,0.690554423843464
"AL049650.1",0.170674095526691,-1.21339372172575,3.17616527154877,-0.382031039944615,0.702438341129904,NA
"AL049650.2",3.82474142558584,-1.6844953153486,0.530245022392858,-3.17682438157913,0.00148897170829246,0.0108515810289315
"AL049692.1",0.961158628118802,-4.65419488134412,1.92831730650299,-2.41360426816088,0.0157956076786308,NA
"AL049697.1",11.9908910218294,0.514049102729892,0.669376545722508,0.767952068256352,0.442515661789052,0.628720479203179
"AL049712.1",2.05226220700781,-1.19055531882683,0.809925312025607,-1.46995692213802,0.141573421393913,0.304025812031134
"AL049714.1",2.4039686650411,0.817037688423495,1.00866937713788,0.810015359782069,0.417931347950856,0.608046513586979
"AL049733.1",0.53847602575876,0.689017233213458,1.32911083192748,0.518404648176888,0.604175972302384,NA
"AL049737.1",2.06906011931691,-1.90331937628031,0.70032100799845,-2.71778135246876,0.0065721252480223,0.0344343837995028
"AL049747.1",1.59098006490775,1.39742424121499,1.52532389752892,0.916149182136902,0.359588654964696,0.554072727457601
"AL049757.2",5.92598301556841,1.16434198882593,1.03935271691572,1.12025683858423,0.262604329071125,0.454675277467059
"AL049758.1",0.344933152210239,0.0373122439550543,1.68604644598356,0.0221300214142606,0.982344238710842,NA
"AL049775.1",6.49941099894468,-1.84534067263303,1.59787677040216,-1.15487045485277,0.248143479943931,0.438328529540127
"AL049775.3",0.464336992304139,-1.24242338043751,2.46566624315252,-0.503889520281945,0.614339015250675,NA
"AL049776.1",30.032379138641,-0.143668120108651,0.495749635532011,-0.28979974933209,0.771969439646128,0.868196477488553
"AL049779.1",2.3755228617773,0.417237335783311,0.800028522013182,0.521528075940817,0.601998952490034,0.754191010273478
"AL049779.2",2.60156375228435,1.26059029623807,1.05850454544704,1.19091628057741,0.23368645253424,0.421679699239415
"AL049779.3",0.347826069873959,-0.720768558237474,1.47635974501084,-0.488206591024453,0.62540351648567,NA
"AL049780.1",7.20089285926448,1.07913013012042,0.653323423181468,1.65175484580885,0.09858453702467,0.239208708681696
"AL049780.2",4.44771465038181,-0.0506946520699512,0.713838108972249,-0.0710170155288277,0.943384213248988,0.970106426800598
"AL049780.3",6.1460545749643,-0.92931717593404,0.433026995794188,-2.14609524339155,0.0318653807030783,0.109777801151181
"AL049781.1",0.130691035772026,-0.554401629424244,3.46452948224495,-0.160022199916452,0.872863586558754,NA
"AL049792.1",0.383865165592779,-0.513471272617465,2.11836001303343,-0.242390938961404,0.808477254736326,NA
"AL049794.1",5.48025583575545,1.2909813148988,0.904664851669364,1.42702716096085,0.153572065858194,0.32134432633593
"AL049795.1",12.0490047483536,0.736966657917707,0.561248956904139,1.31308334537106,0.18915486522694,0.36740593987938
"AL049796.1",17.4848925686933,-1.86577337851219,0.501578828304436,-3.71980090311895,0.000199379884748634,0.00212216971764478
"AL049828.1",5.30138581173528,-0.0105874923430414,0.651799529019386,-0.0162434795848503,0.987040148338873,0.993256755841301
"AL049830.1",1.1826331265631,-0.541219826164257,0.876512121501944,-0.617469870510007,0.536924848455004,NA
"AL049830.3",9.89746959609754,3.11806676480095,1.37775304397972,2.26315360247308,0.0236262222283927,0.0885229888132239
"AL049833.3",0.804248073703909,1.23120251892322,1.51577384494458,0.812260036699762,0.416642436543708,NA
"AL049835.1",0.787513694965248,-1.72139830105765,1.30948621487175,-1.31456007822598,0.188657794479846,NA
"AL049836.1",6.29352745682422,0.0694779303638169,1.1348458674409,0.0612223495341185,0.951182130762186,0.974142721858526
"AL049836.2",0.960653259133377,1.47302076349539,2.08522949468242,0.706407024863102,0.479935053510723,NA
"AL049838.1",24.53983187712,-4.12470194200952,0.892607782984803,-4.62095672997257,3.81974443880963e-06,7.6078320915168e-05
"AL049839.2",10.9288664427997,-0.298812269790775,1.53871007898936,-0.194196602642025,0.846021942934464,0.913602861143025
"AL049840.2",93.9125753689726,0.463070434069483,0.541143485965821,0.855725784526456,0.392149474486706,0.584905343075448
"AL049840.4",39.0230151532084,0.492906997558374,0.488143795047667,1.00975778563413,0.312611349671465,0.507363143221328
"AL049840.5",54.8789662400968,0.399065703732692,0.457764083503944,0.871771548082263,0.383333019099703,0.576188403928475
"AL049840.6",470.2071206311,0.135501268141728,0.401964933707355,0.337097236049894,0.736043600932906,0.84664712816471
"AL049840.7",15.9226415425159,-0.318005212224915,0.459475931730536,-0.692104178399952,0.488871907852663,0.667256803963745
"AL049840.8",1.79770258592587,1.56555808013979,1.16129485754015,1.34811419337199,0.177621657046809,0.352901077156611
"AL049844.1",0.950234332275764,-0.562240615590516,1.01669790032953,-0.553006567052299,0.580258913361892,NA
"AL049844.2",10.5214917219608,-0.163275516919467,0.655508510876284,-0.24908222274826,0.803297180367971,0.887647348825061
"AL049844.3",0.141062077339222,-1.23482686912406,2.93138939922323,-0.421242865056165,0.673577746439687,NA
"AL049869.1",0.718318361203548,0.328817374428594,1.26630126888071,0.25966757082952,0.795120209478653,NA
"AL049869.2",0.357583654451533,-1.07454515036992,1.54204802342186,-0.69682988729849,0.485909259693077,NA
"AL049869.3",8.33977966314059,3.20877674668191,1.0699107918459,2.99910681445306,0.00270772360450694,0.0174121837008973
"AL049870.2",3.30328633401238,0.777578755136029,1.75691828020256,0.442581060199556,0.658068786627864,0.793793597144052
"AL049870.3",14.3748501004716,0.197586448222604,1.378164266801,0.1433693014558,0.885998526371906,0.936360208917632
"AL049871.1",1.40829711041176,-2.94199302158219,0.972806132378312,-3.0242336305895,0.00249263864914466,0.0163398194946974
"AL049872.1",23.763736259132,0.0107318119828646,0.417403906989424,0.025710856566411,0.979487964432716,0.989405758350547
"AL049873.1",21.9288833472008,-1.26143890376856,0.697541676425059,-1.80840650301141,0.0705432565659197,0.191141199932946
"AL049873.2",4.47381474152126,-2.04771877504134,0.923076045159866,-2.21836411612946,0.02653001574457,0.0962408093608223
"AL049874.2",1.08276396018692,0.846847445030503,1.33475291247251,0.63446008404791,0.52578060859318,NA
"AL049874.3",41.9502961299866,6.92826283847856,1.93865777267829,3.57374206841419,0.000351915600637334,0.00338740607445649
"AL050309.1",44.7356809357469,-0.550894088624831,0.597609361495958,-0.921829750534383,0.356617386612029,0.551101503177509
"AL050327.1",0.814060867873401,-0.0464474409461828,2.06178119203557,-0.0225278226058148,0.982026918398685,NA
"AL050331.1",6.5111758044163,-0.958284629651632,0.546497459515609,-1.75350244171494,0.0795158007698138,0.207543305859924
"AL050341.1",0.901340091814421,-0.41802914933204,1.07619687476055,-0.388431855858203,0.697696473712178,NA
"AL050341.2",337.948520748768,-0.91728061973227,0.348439719909453,-2.63253747296846,0.00847496733851499,0.0416923659679711
"AL050343.1",0.11690582466163,-1.34686800464281,3.30063741630913,-0.408062999585371,0.683227423492558,NA
"AL050343.2",21.1384039323613,-0.138973505149404,0.443016957876763,-0.313697935662461,0.753750468792277,0.857087939702445
"AL050343.3",1.40957267635033,0.206782400456375,0.883896262336038,0.233944196018968,0.815028301607518,0.894550010660716
"AL050403.2",3.32232103855286,-1.04274618208526,0.696690800854955,-1.49671300497385,0.134467950865816,0.294043731630851
"AL050404.1",0.269747998544696,-1.18289876651722,2.52978337699208,-0.467588955353042,0.640078564681592,NA
"AL078459.1",8.04522489109031,-0.102957217032536,0.651832363492124,-0.157950452906256,0.874495841347089,0.929643363695694
"AL078461.1",1.75960979914936,-0.697360744508709,0.998108685058779,-0.6986821725408,0.484750677537043,0.663906600984348
"AL078581.1",9.29005659782155,-0.241238174955545,0.522727653892777,-0.461498780787726,0.644440795919698,0.78507305842266
"AL078581.2",11.8769754085841,-0.576522724496902,0.507128002284716,-1.13683867169541,0.255605733688161,0.446760781987019
"AL078581.4",4.04913920593262,1.45635157580171,0.959839557464217,1.51728647196956,0.129194372215949,0.286541312612888
"AL078587.1",7.08986960910808,2.50538235885619,1.17878484219903,2.12539410854859,0.0335537414703721,0.113891589613278
"AL078590.2",8.22909955549153,-0.568108148436071,0.791691265608848,-0.717587995617419,0.473011361566892,0.654311195603575
"AL078595.1",0.417244214706988,-0.742671224544947,1.48918463340289,-0.498709970467456,0.617983719550095,NA
"AL078599.3",0.466529426535207,-0.883545783110085,1.61929160939434,-0.545637226787433,0.585315329605117,NA
"AL078604.1",4.76513244498164,-1.64695249087339,0.727472641179232,-2.2639373601785,0.0235779677035142,0.0883535725322794
"AL078604.2",12.07609020021,0.411484099750061,0.89092562033239,0.46186133876871,0.644180760249859,0.784986478116986
"AL078605.1",0.856728644285548,1.30645298722019,1.56722770018326,0.833607641740522,0.404502118009929,NA
"AL078612.3",0.140039313047835,-0.554406296393553,3.35488983989754,-0.165253204382557,0.868744689824899,NA
"AL078621.1",6.22998032032804,2.3130792405028,0.933876378639245,2.47685806538249,0.0132544599667955,0.0585487530570325
"AL078621.2",1.40738231433232,1.20720961322343,1.71434480402464,0.704181335277098,0.48131985305709,0.661200869569497
"AL078621.3",49.0604200771406,-1.58777942747492,0.546691499480044,-2.90434263013976,0.00368025164687795,0.0220837882046149
"AL078644.2",21.4838429044596,0.940058314366783,0.496733832053684,1.89247893681859,0.0584271974506362,0.168251581963463
"AL078645.1",0.933710143707133,0.113272417945101,1.36205432030415,0.0831629225476166,0.933721994098221,NA
"AL078645.2",0.603404356921961,0.812755618426096,1.49426196847232,0.543917757109904,0.586498068941011,NA
"AL079301.1",0.63384830318186,0.89525717857943,2.56837051082955,0.3485701049769,0.727412074462507,NA
"AL079303.1",114.614811018541,6.39249772283272,1.1869556275018,5.38562484958858,7.21934016088639e-08,2.44106037835367e-06
"AL079307.1",4.81556093854605,-1.05096123082774,1.353826197347,-0.776289624833111,0.437577997645769,0.624783000763101
"AL079342.1",0.796046342419482,1.18399153036141,1.42515369342597,0.830781645392352,0.406096993347138,NA
"AL079342.2",0.74741545675461,-0.964777298481055,0.979038771721672,-0.985433188498206,0.324411334159233,NA
"AL079343.1",0.277924784277586,-5.35438665271143,2.34381144892986,-2.28447841022201,0.0223434300087548,NA
"AL080243.2",4.75748283971945,-0.984580199622006,0.548779501942509,-1.79412714238943,0.0727928776945035,0.195271595062589
"AL080243.4",74.4898656857591,-0.900518983110013,0.749174295715428,-1.2020153230832,0.229357591362024,0.416634770065985
"AL080250.1",21.7814971534225,0.332799917145433,0.476041840590337,0.699098038804172,0.484490764089881,0.66370684549622
"AL080276.2",2.17205512059102,1.87211974681192,1.22832257517651,1.52412711827176,0.127476959636482,0.284206279940908
"AL080312.2",1.03488616993808,-1.84788637863816,1.80743763316002,-1.02237905459976,0.306601529964993,NA
"AL080317.1",15.1807464618547,0.460788119411719,0.640786568960768,0.719097655493979,0.472080751784749,0.653639620025598
"AL080317.2",58.3532509731884,0.310823342249466,0.487441318191446,0.637663100458357,0.523693010406164,0.694824522042288
"AL096678.1",3.22193503950903,1.83715490313676,0.965649723945403,1.90250652755391,0.0571049662999398,0.165641427933761
"AL096701.1",11.227292719428,0.103973964050524,0.678425863596979,0.153257665471743,0.878195084265209,0.93188656374435
"AL096701.3",11.3284858606768,0.104782421646357,0.517845983322093,0.202342829762153,0.839648719081964,0.909455250202422
"AL096711.2",4.07209095782073,-2.18464793815316,0.687431245810848,-3.17798754634188,0.00148301120666535,0.0108162736088843
"AL096712.1",0.68465283232946,0.990586101821917,1.40757732995532,0.703752526231266,0.481586902982885,NA
"AL096803.1",2.01728779879511,1.76072096257894,1.41447054006367,1.244791540515,0.213208386516826,0.396640437049631
"AL096803.2",7.84050534587805,0.630912195672739,0.645066171132113,0.978058103039982,0.328045587925277,0.522841197658489
"AL096803.3",3.98521230552607,2.71283151298496,1.31390330645414,2.06471168742709,0.0389502880760153,0.126810597057545
"AL096803.4",1.61393754713323,-1.75259743459231,0.906246187791867,-1.9339087526124,0.0531243477962307,0.15772951904907
"AL096816.1",19.2894833716955,2.20451434744449,1.08501437975717,2.03178353077483,0.0421755751905886,0.13438563891344
"AL096817.1",0.58934370397913,0.690178066949362,1.41553929246669,0.487572524918523,0.625852660572001,NA
"AL096828.1",1.06769466614463,0.248056926026287,1.15804669365236,0.214202870562966,0.830388857649491,NA
"AL096828.2",0.268484847081231,-0.0434370219178256,2.11743519179363,-0.0205139794059204,0.983633360470121,NA
"AL096828.3",19.8612348111746,3.20733045395615,0.827878791155741,3.87415463256238,0.000106995461753055,0.00125866272993406
"AL096829.1",0.728971657669402,0.178184200611086,1.18214919644085,0.150729029083261,0.880189472948242,NA
"AL096840.1",2.00600462541822,-0.698542004462579,0.735411315835496,-0.949865727411292,0.342180483302777,0.537010430890035
"AL096855.2",1.05939625655644,-0.194186598919517,1.28135634140112,-0.151547694146643,0.879543690770943,NA
"AL096865.1",48.2027370317936,1.30010436584642,0.764193906999958,1.70127549295743,0.0888912676339609,0.22374008236198
"AL096869.2",0.883783029141701,0.527725558178704,1.27648559271427,0.413420692870156,0.679298416398586,NA
"AL096870.2",62.9224315112502,0.00377628952278431,0.300187794194367,0.0125797570581408,0.989963070789846,0.995186247669711
"AL109614.1",16.1716808486425,3.46865668039651,1.01210938703238,3.42715592290573,0.000609938733534831,0.00528970373260994
